asupra,asupră,cu,către,cătră,de,dedesubtul,despre,dimprejurul,din,dinaintea,dinapoia,dindărătul,dinspre,dintre,dintru,dupe,dupre,după,făr,fără,la,lângă,mpotriva,mprejurul,n,naintea,nspre,pe,pentru,per,peste,pintre,prejurul,primprejurul,prin,printre,pro,pân,până,pă,pănă,spre,sub,împotriva,împrejurul,în,înaintea,înapoia,înde,îndărătul,înlăuntrul,înspre,între,întru,înăuntrul,authorCode
0.000000,0.000000,0.0169824,0.00021772,0.000000,0.0407141,0.000000,0.000000,0.000000,0.00696712,0.000000,0.000000,0.000000,0.00021772,0.000000,0.000000,0.00087089,0.000000,0.00108861,0.000000,0.00108861,0.0134988,0.000000,0.000000,0.000000,0.00696712,0.000000,0.000000,0.0239495,0.000000,0.000000,0.00174178,0.000000,0.000000,0.000000,0.00108861,0.00065317,0.000000,0.000000,0.000000,0.000000,0.000000,0.00021772,0.000000,0.000000,0.000000,0.0172001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00043545,0.000000,0.000000,1
0.00073651,0.000000,0.0198858,0.000000,0.000000,0.0371939,0.000000,0.000000,0.000000,0.007181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00110477,0.000000,0.00092064,0.0163874,0.00055238,0.000000,0.000000,0.00626036,0.000000,0.000000,0.0176763,0.00073651,0.000000,0.00110477,0.000000,0.000000,0.000000,0.00110477,0.00036826,0.000000,0.000000,0.00257779,0.000000,0.000000,0.00018413,0.00073651,0.00018413,0.000000,0.024489,0.00018413,0.000000,0.000000,0.000000,0.000000,0.00018413,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0263761,0.000000,0.000000,0.0321101,0.000000,0.000000,0.000000,0.00344037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00458716,0.000000,0.00458716,0.0103211,0.000000,0.000000,0.000000,0.00229358,0.000000,0.000000,0.0160551,0.00114679,0.000000,0.00344037,0.000000,0.000000,0.000000,0.00114679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00114679,0.0206422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.00027038,0.000000,0.0206841,0.00013519,0.000000,0.0421793,0.000000,0.00040557,0.000000,0.00865216,0.00013519,0.000000,0.000000,0.00013519,0.00013519,0.000000,0.000000,0.000000,0.00256861,0.000000,0.00162228,0.0159524,0.00067595,0.000000,0.000000,0.00621874,0.000000,0.000000,0.0167636,0.00108152,0.000000,0.00054076,0.000000,0.000000,0.000000,0.00202785,0.00054076,0.000000,0.00040557,0.00337975,0.000000,0.000000,0.00081114,0.00121671,0.000000,0.000000,0.0196025,0.00027038,0.000000,0.000000,0.000000,0.000000,0.000000,0.00013519,0.000000,0.000000,1
0.00043956,0.000000,0.0127473,0.000000,0.000000,0.0373626,0.000000,0.000000,0.000000,0.0127473,0.000000,0.000000,0.000000,0.00043956,0.000000,0.000000,0.000000,0.000000,0.00087912,0.000000,0.00043956,0.018022,0.000000,0.000000,0.000000,0.00351648,0.000000,0.000000,0.0145055,0.00263736,0.000000,0.00131868,0.000000,0.000000,0.000000,0.00043956,0.00043956,0.000000,0.000000,0.000000,0.000000,0.000000,0.00087912,0.000000,0.000000,0.000000,0.0175824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0147373,0.000000,0.000000,0.0413596,0.000000,0.000000,0.000000,0.00641787,0.000000,0.000000,0.000000,0.000000,0.0004754,0.000000,0.000000,0.000000,0.00213929,0.000000,0.00190159,0.014975,0.0009508,0.000000,0.000000,0.00594248,0.000000,0.000000,0.017352,0.00213929,0.000000,0.0009508,0.000000,0.000000,0.000000,0.0002377,0.000000,0.000000,0.0007131,0.00332779,0.000000,0.000000,0.0011885,0.00190159,0.000000,0.000000,0.0142619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.00166945,0.00083472,0.0262938,0.000000,0.000000,0.0388147,0.000000,0.000000,0.000000,0.00959933,0.000000,0.000000,0.000000,0.00041736,0.00041736,0.000000,0.000000,0.000000,0.00125209,0.000000,0.00250417,0.0158598,0.00083472,0.000000,0.000000,0.00125209,0.000000,0.000000,0.0171118,0.000000,0.000000,0.00208681,0.000000,0.000000,0.000000,0.00041736,0.00041736,0.000000,0.000000,0.00166945,0.000000,0.000000,0.00208681,0.00250417,0.000000,0.000000,0.0271285,0.00041736,0.000000,0.000000,0.000000,0.000000,0.000000,0.00041736,0.000000,0.000000,1
0.000000,0.000000,0.0168867,0.000000,0.000000,0.0340804,0.000000,0.000000,0.000000,0.00798281,0.00030703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00214922,0.000000,0.00214922,0.0104391,0.00092109,0.000000,0.000000,0.00214922,0.000000,0.000000,0.0205711,0.000000,0.000000,0.00122812,0.000000,0.000000,0.000000,0.00184219,0.00030703,0.000000,0.00030703,0.00368437,0.000000,0.000000,0.00030703,0.00153516,0.000000,0.000000,0.0187289,0.00061406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.00745898,0.000000,0.000000,0.0263551,0.000000,0.000000,0.000000,0.00447539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0014918,0.000000,0.000000,0.0149179,0.00049727,0.000000,0.000000,0.00447539,0.000000,0.000000,0.0134262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0014918,0.00099453,0.000000,0.000000,0.00049727,0.000000,0.000000,0.000000,0.0139234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0.00019708,0.000000,0.00945999,0.00059125,0.000000,0.0321246,0.000000,0.000000,0.000000,0.00315333,0.000000,0.000000,0.000000,0.000000,0.00019708,0.000000,0.000000,0.000000,0.00197083,0.00019708,0.000000,0.0114308,0.00039417,0.000000,0.000000,0.0114308,0.000000,0.000000,0.0153725,0.00098542,0.000000,0.00019708,0.000000,0.000000,0.000000,0.00078833,0.000000,0.000000,0.00157667,0.0011825,0.000000,0.000000,0.000000,0.00197083,0.000000,0.000000,0.00768624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00019708,0.000000,0.000000,2
0.0015015,9.384e-05,0.0135135,9.384e-05,0.00028153,0.0382883,0.000000,0.00018769,0.000000,0.00591216,9.384e-05,0.000000,0.000000,0.00018769,0.000000,0.000000,0.000000,0.000000,0.00206456,0.000000,0.00215841,0.00741366,0.00075075,0.000000,0.000000,0.00478604,0.000000,9.384e-05,0.0140766,0.00253378,0.000000,0.00065691,0.00018769,0.000000,0.000000,0.00281532,0.00028153,0.000000,0.00046922,0.00103228,0.000000,0.000000,0.00121997,0.00103228,0.000000,0.00028153,0.022804,0.00018769,0.000000,0.000000,0.000000,9.384e-05,0.000000,0.00028153,0.000000,9.384e-05,2
0.00094496,0.000000,0.0174817,5.906e-05,0.000000,0.0406331,0.000000,0.000000,0.000000,0.00549256,0.00023624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00159461,5.906e-05,0.00171273,0.00614222,0.00135837,0.000000,0.000000,0.00614222,0.00017718,0.000000,0.0104536,0.00218521,0.000000,0.00153555,0.00011812,0.000000,0.000000,0.00165367,0.00011812,0.000000,0.00023624,0.00112214,0.000000,0.000000,0.00076778,0.00171273,0.000000,0.0002953,0.0212025,0.0002953,0.000000,0.000000,5.906e-05,0.000000,5.906e-05,0.00053154,0.000000,0.000000,2
0.000000,0.000000,0.00806211,0.0002986,0.000000,0.0346372,0.000000,0.000000,0.000000,0.00358316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00358316,0.000000,0.000000,0.018513,0.00179158,0.000000,0.000000,0.00746491,0.000000,0.000000,0.0131383,0.00059719,0.000000,0.0002986,0.000000,0.000000,0.000000,0.0002986,0.000000,0.000000,0.00209018,0.00179158,0.000000,0.000000,0.000000,0.00119439,0.000000,0.000000,0.00567334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0.00103734,0.000000,0.0207469,0.000000,0.000000,0.0409751,0.000000,0.00051867,0.000000,0.0108921,0.000000,0.000000,0.000000,0.000000,0.00051867,0.000000,0.000000,0.000000,0.00103734,0.000000,0.00311203,0.00466805,0.00103734,0.000000,0.000000,0.00155602,0.000000,0.000000,0.0165975,0.00259336,0.000000,0.00155602,0.000000,0.000000,0.000000,0.00829876,0.000000,0.000000,0.000000,0.00414938,0.000000,0.000000,0.00155602,0.00155602,0.000000,0.00051867,0.0295643,0.00051867,0.000000,0.000000,0.000000,0.000000,0.000000,0.00155602,0.000000,0.000000,2
0.000000,0.000000,0.0176688,0.000000,0.000000,0.0392933,0.000000,0.00026371,0.000000,0.00369198,0.00026371,0.000000,0.000000,0.000000,0.00026371,0.000000,0.000000,0.000000,0.0060654,0.000000,0.00052743,0.0139768,0.000000,0.000000,0.000000,0.00184599,0.000000,0.000000,0.0171413,0.00026371,0.000000,0.00342827,0.000000,0.000000,0.000000,0.00131857,0.00026371,0.000000,0.000000,0.00342827,0.000000,0.000000,0.00052743,0.000000,0.000000,0.000000,0.0176688,0.000000,0.000000,0.000000,0.000000,0.000000,0.00026371,0.000000,0.000000,0.000000,3
0.00054885,0.00054885,0.0164654,0.000000,0.000000,0.0444566,0.000000,0.00219539,0.000000,0.0104281,0.000000,0.000000,0.000000,0.000000,0.00109769,0.000000,0.00054885,0.000000,0.00109769,0.000000,0.00219539,0.0164654,0.000000,0.000000,0.000000,0.00164654,0.000000,0.000000,0.0126235,0.00219539,0.000000,0.000000,0.000000,0.000000,0.000000,0.00329308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00164654,0.00054885,0.000000,0.000000,0.0197585,0.00054885,0.000000,0.000000,0.000000,0.000000,0.000000,0.00109769,0.000000,0.000000,3
0.00117925,0.000000,0.0106132,0.00235849,0.000000,0.0353774,0.000000,0.00235849,0.000000,0.00707547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00235849,0.000000,0.00235849,0.00943396,0.000000,0.000000,0.000000,0.00353774,0.000000,0.000000,0.0200472,0.00353774,0.000000,0.000000,0.000000,0.000000,0.000000,0.00235849,0.000000,0.000000,0.000000,0.00235849,0.000000,0.000000,0.000000,0.000000,0.00117925,0.000000,0.0176887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00117925,0.000000,0.000000,3
0.00082699,0.0001654,0.0137281,0.00165399,0.000000,0.0400265,0.000000,0.00165399,0.000000,0.0130665,0.000000,0.000000,0.000000,0.000000,0.00082699,0.000000,0.00099239,0.000000,0.00363877,0.000000,0.00099239,0.0170361,0.000000,0.000000,0.000000,0.0001654,0.000000,0.000000,0.0117433,0.00595435,0.000000,0.0004962,0.000000,0.000000,0.000000,0.00330797,0.0001654,0.000000,0.000000,0.000000,0.000000,0.000000,0.0001654,0.0003308,0.000000,0.000000,0.0216672,0.00066159,0.000000,0.000000,0.000000,0.000000,0.000000,0.00132319,0.000000,0.000000,3
0.000000,0.000000,0.0204082,0.000000,0.000000,0.0222634,0.000000,0.000000,0.000000,0.012987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00185529,0.000000,0.000000,0.0148423,0.000000,0.000000,0.000000,0.00556586,0.000000,0.000000,0.00742115,0.00556586,0.000000,0.000000,0.000000,0.000000,0.000000,0.00185529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0166976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00185529,0.000000,0.000000,3
0.000000,0.000000,0.0166806,0.00083403,0.00083403,0.0350292,0.000000,0.00417014,0.000000,0.0150125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00166806,0.000000,0.00083403,0.000000,0.00083403,0.0125104,0.000000,0.000000,0.000000,0.00083403,0.000000,0.000000,0.0133445,0.00250209,0.000000,0.00083403,0.000000,0.000000,0.000000,0.00250209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00166806,0.000000,0.000000,0.000000,0.0258549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00166806,0.000000,0.000000,3
0.000000,0.000000,0.0116354,0.00064641,0.000000,0.0400776,0.000000,0.00323206,0.000000,0.00711054,0.000000,0.000000,0.000000,0.000000,0.00064641,0.000000,0.000000,0.000000,0.00193924,0.000000,0.00193924,0.0116354,0.000000,0.000000,0.000000,0.00452489,0.000000,0.000000,0.00581771,0.00323206,0.000000,0.000000,0.000000,0.000000,0.000000,0.00258565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00129282,0.00064641,0.000000,0.000000,0.0226244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00129282,0.000000,0.000000,3
0.00035549,0.000000,0.0206186,0.00035549,0.000000,0.048347,0.000000,0.00035549,0.000000,0.00533239,0.00071098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00746534,0.000000,0.00142197,0.021685,0.00071098,0.000000,0.000000,0.00142197,0.000000,0.000000,0.0142197,0.00035549,0.000000,0.00142197,0.000000,0.000000,0.000000,0.00142197,0.000000,0.000000,0.000000,0.00604337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0135087,0.00106648,0.000000,0.000000,0.000000,0.000000,0.000000,0.00035549,0.00035549,0.000000,3
0.000000,0.000000,0.0105263,0.000000,0.000000,0.0322368,0.000000,0.000000,0.000000,0.00921053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00263158,0.000000,0.00065789,0.00986842,0.00263158,0.000000,0.000000,0.00723684,0.000000,0.000000,0.0131579,0.00065789,0.000000,0.00526316,0.000000,0.000000,0.000000,0.00263158,0.000000,0.000000,0.000000,0.00197368,0.000000,0.000000,0.00065789,0.000000,0.000000,0.000000,0.0197368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.00980392,0.000000,0.000000,0.0490196,0.000000,0.000000,0.000000,0.00653595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00326797,0.000000,0.000000,0.0163399,0.00980392,0.000000,0.000000,0.00326797,0.000000,0.000000,0.0130719,0.000000,0.000000,0.00653595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00326797,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00980392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.012285,0.000000,0.000000,0.044226,0.000000,0.000000,0.000000,0.00982801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00982801,0.004914,0.000000,0.000000,0.002457,0.000000,0.000000,0.014742,0.002457,0.000000,0.000000,0.000000,0.000000,0.000000,0.002457,0.002457,0.000000,0.000000,0.00737101,0.000000,0.000000,0.00737101,0.004914,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.0106525,0.00133156,0.000000,0.0286285,0.000000,0.000000,0.000000,0.00932091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00133156,0.000000,0.00332889,0.00798935,0.00133156,0.000000,0.000000,0.00199734,0.000000,0.000000,0.0126498,0.00266312,0.000000,0.00199734,0.000000,0.000000,0.000000,0.00199734,0.00066578,0.000000,0.000000,0.00199734,0.000000,0.000000,0.00332889,0.000000,0.000000,0.000000,0.0233023,0.00133156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.0144462,0.000000,0.000000,0.0321027,0.00321027,0.000000,0.000000,0.00642055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00160514,0.000000,0.000000,0.00642055,0.00160514,0.000000,0.000000,0.00160514,0.000000,0.000000,0.00963082,0.00160514,0.000000,0.00321027,0.000000,0.000000,0.000000,0.00481541,0.00160514,0.000000,0.000000,0.00642055,0.000000,0.000000,0.00321027,0.000000,0.000000,0.000000,0.0369181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.0102041,0.000000,0.000000,0.0136054,0.000000,0.000000,0.000000,0.00510204,0.000000,0.000000,0.000000,0.000000,0.00170068,0.00170068,0.000000,0.000000,0.0085034,0.000000,0.000000,0.00680272,0.000000,0.000000,0.000000,0.00680272,0.000000,0.000000,0.0306122,0.00340136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00170068,0.000000,0.000000,0.0119048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00340136,0.000000,0.000000,4
0.000000,0.000000,0.0171821,0.000000,0.000000,0.0549828,0.000000,0.000000,0.000000,0.00687285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00687285,0.000000,0.000000,0.000000,0.0103093,0.000000,0.000000,0.024055,0.000000,0.000000,0.00687285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00343643,0.000000,0.000000,0.000000,0.00343643,0.000000,0.000000,0.0274914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00343643,0.000000,0.000000,4
0.000000,0.000000,0.00856531,0.000000,0.000000,0.0342612,0.000000,0.000000,0.000000,0.0149893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00214133,0.000000,0.000000,0.00856531,0.00214133,0.000000,0.000000,0.00428266,0.000000,0.000000,0.0149893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00214133,0.000000,0.000000,0.000000,0.00214133,0.000000,0.000000,0.00428266,0.00214133,0.000000,0.00214133,0.0171306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.0203046,0.00126904,0.000000,0.035533,0.000000,0.000000,0.000000,0.0114213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00253807,0.000000,0.000000,0.0114213,0.000000,0.000000,0.000000,0.00253807,0.000000,0.000000,0.0139594,0.000000,0.000000,0.00253807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00126904,0.000000,0.000000,0.00253807,0.00380711,0.000000,0.00126904,0.0291878,0.00126904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.000000,0.000000,0.00697674,0.000000,0.000000,0.0418605,0.000000,0.000000,0.000000,0.0162791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00930233,0.000000,0.000000,0.000000,0.00930233,0.000000,0.000000,0.0162791,0.000000,0.000000,0.00232558,0.000000,0.000000,0.000000,0.000000,0.00232558,0.000000,0.000000,0.000000,0.000000,0.000000,0.00232558,0.00465116,0.000000,0.00232558,0.0348837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4
0.00099684,0.000000,0.0134574,0.00016614,0.000000,0.0377139,0.000000,0.00016614,0.000000,0.00764247,0.00049842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00282439,0.000000,0.00232597,0.0171125,0.00066456,0.000000,0.000000,0.00299053,0.000000,0.000000,0.0136235,0.00182755,0.000000,0.00116298,0.000000,0.000000,0.000000,0.00249211,0.000000,0.000000,0.000000,0.00448579,0.000000,0.000000,0.00099684,0.000000,0.000000,0.000000,0.0136235,0.00066456,0.000000,0.00016614,0.000000,0.000000,0.000000,0.000000,0.00016614,0.000000,5
0.00030836,0.000000,0.017268,0.00030836,0.000000,0.035461,0.000000,0.00030836,0.000000,0.00277521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00462535,0.000000,0.00092507,0.0135677,0.00154178,0.000000,0.000000,0.0021585,0.000000,0.000000,0.0166512,0.00185014,0.000000,0.00154178,0.000000,0.000000,0.000000,0.00339192,0.000000,0.000000,0.000000,0.00431699,0.000000,0.000000,0.00030836,0.00030836,0.00030836,0.000000,0.012951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030836,0.000000,0.000000,5
0.0003459,0.000000,0.0148737,0.000000,0.000000,0.0446212,0.000000,0.000000,0.000000,0.00553442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00345901,0.000000,0.0006918,0.0186787,0.0006918,0.000000,0.000000,0.0003459,0.000000,0.000000,0.0169491,0.0013836,0.000000,0.0006918,0.000000,0.000000,0.000000,0.0013836,0.000000,0.000000,0.000000,0.00207541,0.000000,0.000000,0.0003459,0.0003459,0.000000,0.000000,0.00968523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0003459,0.0003459,0.000000,5
