asupra,asupră,cu,către,cătră,de,dedesubtul,despre,dimprejurul,din,dinaintea,dinapoia,dindărătul,dinspre,dintre,dintru,dupe,dupre,după,făr,fără,la,lângă,mpotriva,mprejurul,n,naintea,nspre,pe,pentru,per,peste,pintre,prejurul,primprejurul,prin,printre,pro,pân,până,pă,pănă,spre,sub,împotriva,împrejurul,în,înaintea,înapoia,înde,îndărătul,înlăuntrul,înspre,între,întru,înăuntrul,authorCode
0.000000,0.000000,0.0221222,0.000000,0.000000,0.0365579,0.000000,0.000000,0.000000,0.00524934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00337458,0.000000,0.00074991,0.00018748,0.00112486,0.0209974,0.00093738,0.000000,0.000000,0.00299963,0.000000,0.000000,0.0234346,0.00131234,0.000000,0.00037495,0.000000,0.000000,0.000000,0.00093738,0.000000,0.000000,0.00018748,0.00281215,0.000000,0.000000,0.00037495,0.00037495,0.000000,0.000000,0.0178103,0.00074991,0.000000,0.000000,0.000000,0.000000,0.000000,0.00056243,0.000000,0.000000,1
0.000000,0.000000,0.0181738,0.00044326,0.000000,0.0398936,0.000000,0.000000,0.000000,0.00930851,0.000000,0.000000,0.000000,0.000000,0.00088652,0.000000,0.000000,0.000000,0.00221631,0.000000,0.00132979,0.0164007,0.00044326,0.000000,0.000000,0.0035461,0.000000,0.000000,0.0199468,0.000000,0.000000,0.00044326,0.000000,0.000000,0.000000,0.00221631,0.00088652,0.000000,0.000000,0.0035461,0.000000,0.000000,0.00310284,0.00044326,0.000000,0.000000,0.0283688,0.00088652,0.000000,0.000000,0.000000,0.000000,0.000000,0.00044326,0.000000,0.000000,1
0.00026096,0.000000,0.0132437,0.00019572,0.000000,0.0396007,0.000000,0.0006524,0.000000,0.00822025,0.000000,0.000000,0.000000,0.000000,0.00013048,0.000000,0.000000,0.000000,0.00274008,0.000000,0.00371868,0.0129175,0.00045668,0.000000,0.000000,0.00345772,0.000000,0.000000,0.0122651,0.00215292,0.000000,0.00137004,0.000000,0.000000,0.000000,0.00208768,0.000000,0.000000,0.000000,0.00156576,6.524e-05,0.000000,0.00058716,0.00091336,0.000000,0.000000,0.0209421,0.00052192,0.000000,0.000000,0.000000,0.000000,0.000000,0.00058716,0.000000,6.524e-05,1
0.00027038,0.000000,0.0206841,0.00013519,0.000000,0.0421793,0.000000,0.00040557,0.000000,0.00865216,0.00013519,0.000000,0.000000,0.00013519,0.00013519,0.000000,0.000000,0.000000,0.00256861,0.000000,0.00162228,0.0159524,0.00067595,0.000000,0.000000,0.00621874,0.000000,0.000000,0.0167636,0.00108152,0.000000,0.00054076,0.000000,0.000000,0.000000,0.00202785,0.00054076,0.000000,0.00040557,0.00337975,0.000000,0.000000,0.00081114,0.00121671,0.000000,0.000000,0.0196025,0.00027038,0.000000,0.000000,0.000000,0.000000,0.000000,0.00013519,0.000000,0.000000,1
0.00025079,0.000000,0.0148468,0.00010032,0.000000,0.0345589,0.000000,0.00035111,0.000000,0.00631991,5.016e-05,0.000000,0.000000,5.016e-05,0.00010032,0.000000,0.000000,0.000000,0.00336059,0.000000,0.00245774,0.0150976,0.0006019,0.000000,0.000000,0.00391232,0.000000,0.000000,0.0131916,0.00341074,5.016e-05,0.0006019,0.000000,0.000000,0.000000,0.00120379,0.000000,0.000000,0.000000,0.0015549,0.000000,0.000000,0.00020063,0.00075237,0.000000,5.016e-05,0.0171039,0.00025079,0.000000,0.000000,0.000000,0.000000,0.000000,0.00035111,0.000000,0.000000,1
0.000000,0.000000,0.0179944,0.00032717,0.000000,0.0441682,0.000000,0.000000,0.00016359,0.00981515,0.000000,0.000000,0.000000,0.00016359,0.00016359,0.000000,0.000000,0.000000,0.00147227,0.00016359,0.00179944,0.013414,0.00098151,0.000000,0.000000,0.00294454,0.000000,0.000000,0.016195,0.00130869,0.000000,0.00049076,0.000000,0.000000,0.000000,0.0022902,0.00032717,0.000000,0.000000,0.0034353,0.000000,0.000000,0.00147227,0.00081793,0.000000,0.000000,0.0266645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00065434,0.000000,0.000000,1
0.00073651,0.000000,0.0198858,0.000000,0.000000,0.0371939,0.000000,0.000000,0.000000,0.007181,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00110477,0.000000,0.00092064,0.0163874,0.00055238,0.000000,0.000000,0.00626036,0.000000,0.000000,0.0176763,0.00073651,0.000000,0.00110477,0.000000,0.000000,0.000000,0.00110477,0.00036826,0.000000,0.000000,0.00257779,0.000000,0.000000,0.00018413,0.00073651,0.00018413,0.000000,0.024489,0.00018413,0.000000,0.000000,0.000000,0.000000,0.00018413,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0168867,0.000000,0.000000,0.0340804,0.000000,0.000000,0.000000,0.00798281,0.00030703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00214922,0.000000,0.00214922,0.0104391,0.00092109,0.000000,0.000000,0.00214922,0.000000,0.000000,0.0205711,0.000000,0.000000,0.00122812,0.000000,0.000000,0.000000,0.00184219,0.00030703,0.000000,0.00030703,0.00368437,0.000000,0.000000,0.00030703,0.00153516,0.000000,0.000000,0.0187289,0.00061406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0169824,0.00021772,0.000000,0.0407141,0.000000,0.000000,0.000000,0.00696712,0.000000,0.000000,0.000000,0.00021772,0.000000,0.000000,0.00087089,0.000000,0.00108861,0.000000,0.00108861,0.0134988,0.000000,0.000000,0.000000,0.00696712,0.000000,0.000000,0.0239495,0.000000,0.000000,0.00174178,0.000000,0.000000,0.000000,0.00108861,0.00065317,0.000000,0.000000,0.000000,0.000000,0.000000,0.00021772,0.000000,0.000000,0.000000,0.0172001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00043545,0.000000,0.000000,1
0.000000,0.000000,0.0108905,0.000000,0.000000,0.030536,0.000000,0.000000,0.00021354,0.00491138,0.000000,0.000000,0.000000,0.00021354,0.00021354,0.000000,0.000000,0.000000,0.00106769,0.000000,0.000000,0.0153748,0.00128123,0.000000,0.000000,0.00405723,0.000000,0.000000,0.0155883,0.000000,0.000000,0.00085415,0.000000,0.000000,0.000000,0.00192184,0.00021354,0.000000,0.00106769,0.00363015,0.000000,0.000000,0.00042708,0.00064061,0.000000,0.00021354,0.0217809,0.00042708,0.000000,0.000000,0.000000,0.000000,0.000000,0.00042708,0.000000,0.000000,1
0.000000,0.000000,0.0149857,0.00011893,0.000000,0.0353235,0.00011893,0.00011893,0.000000,0.00475737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00166508,0.00011893,0.00499524,0.00868221,0.00083254,0.000000,0.000000,0.00487631,0.000000,0.000000,0.0141532,0.00285442,0.000000,0.00047574,0.000000,0.000000,0.000000,0.00083254,0.0003568,0.000000,0.000000,0.00166508,0.000000,0.000000,0.00047574,0.00166508,0.000000,0.00011893,0.0193863,0.0003568,0.000000,0.000000,0.000000,0.000000,0.000000,0.00059467,0.000000,0.000000,1
0.000000,0.000000,0.0147373,0.000000,0.000000,0.0413596,0.000000,0.000000,0.000000,0.00641787,0.000000,0.000000,0.000000,0.000000,0.0004754,0.000000,0.000000,0.000000,0.00213929,0.000000,0.00190159,0.014975,0.0009508,0.000000,0.000000,0.00594248,0.000000,0.000000,0.017352,0.00213929,0.000000,0.0009508,0.000000,0.000000,0.000000,0.0002377,0.000000,0.000000,0.0007131,0.00332779,0.000000,0.000000,0.0011885,0.00190159,0.000000,0.000000,0.0142619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0142544,0.000000,0.000000,0.0175439,0.000000,0.000000,0.000000,0.0131579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00438596,0.000000,0.000000,0.00657895,0.00219298,0.000000,0.000000,0.00109649,0.000000,0.000000,0.0263158,0.000000,0.000000,0.00109649,0.000000,0.000000,0.000000,0.00219298,0.00109649,0.000000,0.000000,0.00109649,0.000000,0.000000,0.000000,0.00109649,0.000000,0.000000,0.0208333,0.00109649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.00060314,0.000000,0.0156815,0.000000,0.000000,0.0295537,0.000000,0.00060314,0.000000,0.0066345,0.000000,0.000000,0.000000,0.000000,0.00060314,0.000000,0.00120627,0.000000,0.000000,0.000000,0.00060314,0.00844391,0.000000,0.000000,0.000000,0.00904704,0.000000,0.000000,0.0205066,0.00120627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00060314,0.000000,0.000000,0.000000,0.013269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
0.000000,0.000000,0.0268129,0.000000,0.000000,0.0383912,0.000000,0.000000,0.000000,0.0140158,0.00121877,0.000000,0.000000,0.000000,0.000000,0.000000,0.00121877,0.000000,0.00182815,0.000000,0.00304692,0.00975015,0.000000,0.000000,0.000000,0.00243754,0.000000,0.000000,0.0170628,0.00182815,0.000000,0.000000,0.000000,0.000000,0.000000,0.00060938,0.00121877,0.000000,0.000000,0.000000,0.000000,0.000000,0.00121877,0.00304692,0.000000,0.00060938,0.0262035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00060938,0.000000,0.000000,1
0.000000,0.000000,0.0307309,0.000000,0.000000,0.051495,0.000000,0.000000,0.000000,0.00913621,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00498339,0.000000,0.00332226,0.0224253,0.00083056,0.000000,0.000000,0.00415282,0.000000,0.000000,0.0224253,0.00083056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00083056,0.00664452,0.000000,0.000000,0.00166113,0.00166113,0.000000,0.000000,0.0207641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00166113,0.000000,0.000000,1
0.00025195,0.000000,0.0187705,0.00012598,0.000000,0.0389267,0.000000,0.00025195,0.000000,0.00592089,0.000000,0.000000,0.000000,0.00012598,0.00012598,0.000000,0.00100781,0.000000,0.00277148,0.000000,0.00125976,0.0156211,0.000000,0.000000,0.000000,0.00377929,0.000000,0.00012598,0.0168808,0.00277148,0.000000,0.00138574,0.000000,0.000000,0.000000,0.00062988,0.00025195,0.000000,0.000000,0.000000,0.000000,0.000000,0.00025195,0.00025195,0.000000,0.000000,0.0182666,0.00037793,0.000000,0.000000,0.000000,0.000000,0.000000,0.00050391,0.000000,0.000000,1
0.00030157,0.000000,0.0211098,0.000000,0.000000,0.0316647,0.000000,0.000000,0.000000,0.00542823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00241255,0.000000,0.00060314,0.000000,0.00241255,0.0186972,0.000000,0.000000,0.000000,0.00422195,0.000000,0.000000,0.013269,0.00120627,0.000000,0.00060314,0.000000,0.000000,0.000000,0.00180941,0.00030157,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030157,0.00060314,0.000000,0.000000,0.0229192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00030157,0.000000,0.000000,1
0.0009324,0.000000,0.0167832,0.000000,0.000000,0.0335664,0.000000,0.000000,0.000000,0.00606061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0004662,0.011655,0.000000,0.000000,0.000000,0.0032634,0.000000,0.000000,0.0219114,0.004662,0.000000,0.0009324,0.000000,0.000000,0.000000,0.0013986,0.0004662,0.000000,0.0009324,0.000000,0.000000,0.000000,0.0009324,0.0004662,0.000000,0.000000,0.0261072,0.0004662,0.000000,0.000000,0.000000,0.000000,0.000000,0.0013986,0.000000,0.000000,2
0.0006592,0.000000,0.0164799,0.000000,0.000000,0.0323006,0.000000,0.00131839,0.000000,0.00329598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00131839,0.000000,0.00131839,0.0112063,0.00263678,0.000000,0.000000,0.00922874,0.000000,0.000000,0.0217535,0.00329598,0.000000,0.00131839,0.000000,0.000000,0.000000,0.00197759,0.000000,0.000000,0.0006592,0.0006592,0.000000,0.000000,0.00131839,0.0006592,0.000000,0.000000,0.0145023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00197759,0.000000,0.000000,2
0.00094496,0.000000,0.0174817,5.906e-05,0.000000,0.0406331,0.000000,0.000000,0.000000,0.00549256,0.00023624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00159461,5.906e-05,0.00171273,0.00614222,0.00135837,0.000000,0.000000,0.00614222,0.00017718,0.000000,0.0104536,0.00218521,0.000000,0.00153555,0.00011812,0.000000,0.000000,0.00165367,0.00011812,0.000000,0.00023624,0.00112214,0.000000,0.000000,0.00076778,0.00171273,0.000000,0.0002953,0.0212025,0.0002953,0.000000,0.000000,5.906e-05,0.000000,5.906e-05,0.00053154,0.000000,0.000000,2
0.00089586,0.00022396,0.0147816,0.000000,0.000000,0.0360582,0.000000,0.000000,0.000000,0.00739082,0.00022396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00179171,0.000000,0.00111982,0.0100784,0.00134378,0.000000,0.000000,0.00335946,0.000000,0.000000,0.0176932,0.0031355,0.000000,0.00179171,0.000000,0.000000,0.000000,0.00156775,0.00022396,0.000000,0.00201568,0.00044793,0.000000,0.000000,0.00246361,0.00044793,0.000000,0.000000,0.0266517,0.00022396,0.000000,0.000000,0.000000,0.000000,0.000000,0.00067189,0.000000,0.000000,2
0.00090662,0.000000,0.0126927,0.000000,0.000000,0.0417044,0.000000,0.000000,0.000000,0.00271985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0108794,0.000000,0.000000,0.000000,0.00271985,0.000000,0.000000,0.0145059,0.000000,0.000000,0.00090662,0.000000,0.000000,0.000000,0.00362647,0.000000,0.000000,0.00181324,0.000000,0.000000,0.00090662,0.000000,0.00271985,0.000000,0.00181324,0.0217588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00090662,0.000000,0.000000,2
0.00136612,0.00068306,0.0122951,0.000000,0.000000,0.0409836,0.000000,0.000000,0.000000,0.00819672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00409836,0.000000,0.00068306,0.011612,0.00204918,0.000000,0.000000,0.00409836,0.000000,0.000000,0.0122951,0.00273224,0.000000,0.00068306,0.000000,0.000000,0.000000,0.00273224,0.000000,0.000000,0.00409836,0.00068306,0.000000,0.000000,0.00409836,0.000000,0.000000,0.000000,0.0286885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
0.0015015,9.384e-05,0.0135135,9.384e-05,0.00028153,0.0382883,0.000000,0.00018769,0.000000,0.00591216,9.384e-05,0.000000,0.000000,0.00018769,0.000000,0.000000,0.000000,0.000000,0.00206456,0.000000,0.00215841,0.00741366,0.00075075,0.000000,0.000000,0.00478604,0.000000,9.384e-05,0.0140766,0.00253378,0.000000,0.00065691,0.00018769,0.000000,0.000000,0.00281532,0.00028153,0.000000,0.00046922,0.00103228,0.000000,0.000000,0.00121997,0.00103228,0.000000,0.00028153,0.022804,0.00018769,0.000000,0.000000,0.000000,9.384e-05,0.000000,0.00028153,0.000000,9.384e-05,2
0.000000,0.000000,0.0110957,0.000000,0.000000,0.0385576,0.000000,0.000000,0.000000,0.00221914,0.00027739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00110957,0.00138696,0.00027739,0.0133148,0.00027739,0.000000,0.00027739,0.00693481,0.000000,0.000000,0.0135922,0.00027739,0.000000,0.000000,0.000000,0.000000,0.000000,0.00055479,0.000000,0.000000,0.00166436,0.00027739,0.000000,0.000000,0.000000,0.00027739,0.000000,0.00027739,0.00721221,0.00027739,0.000000,0.00027739,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2
